row_number,precinct,week,year,all_collisions,injury_collisions,fatal_collisions,injures,fatalities,cyclists_involved,pedestrians_involved,label
356,43,29,2012,30,6,0,10,0,1,1,2012-07-16 through 2012-07-22
357,70,29,2012,55,21,0,32,0,3,4,2012-07-16 through 2012-07-22
358,108,29,2012,71,14,1,14,1,4,2,2012-07-16 through 2012-07-22
359,67,29,2012,50,13,0,15,0,4,4,2012-07-16 through 2012-07-22
360,123,29,2012,21,3,0,3,0,0,0,2012-07-16 through 2012-07-22
361,5,29,2012,57,1,0,2,0,0,0,2012-07-16 through 2012-07-22
362,103,29,2012,46,15,1,25,5,1,4,2012-07-16 through 2012-07-22
363,61,29,2012,52,11,1,13,1,2,5,2012-07-16 through 2012-07-22
364,13,29,2012,56,9,0,10,0,3,5,2012-07-16 through 2012-07-22
365,49,29,2012,40,9,0,16,0,1,4,2012-07-16 through 2012-07-22
366,10,29,2012,64,3,0,3,0,1,0,2012-07-16 through 2012-07-22
367,78,29,2012,41,5,0,5,0,2,0,2012-07-16 through 2012-07-22
368,109,29,2012,101,12,0,17,0,2,3,2012-07-16 through 2012-07-22
369,73,29,2012,37,14,1,19,1,2,5,2012-07-16 through 2012-07-22
370,14,29,2012,69,7,0,9,0,0,5,2012-07-16 through 2012-07-22
371,48,29,2012,14,0,0,0,0,0,0,2012-07-16 through 2012-07-22
372,17,29,2012,68,7,0,9,0,1,3,2012-07-16 through 2012-07-22
373,110,29,2012,60,16,0,18,0,0,3,2012-07-16 through 2012-07-22
374,18,29,2012,97,13,0,16,0,4,4,2012-07-16 through 2012-07-22
375,104,29,2012,70,8,0,8,0,2,1,2012-07-16 through 2012-07-22
376,19,29,2012,77,12,0,16,0,4,2,2012-07-16 through 2012-07-22
377,111,29,2012,71,9,0,16,0,1,1,2012-07-16 through 2012-07-22
378,1,29,2012,67,9,0,13,0,2,2,2012-07-16 through 2012-07-22
379,101,29,2012,12,5,0,9,0,0,2,2012-07-16 through 2012-07-22
380,79,30,2012,25,7,0,10,0,1,1,2012-07-23 through 2012-07-29
381,101,30,2012,15,3,0,4,0,0,2,2012-07-23 through 2012-07-29
382,75,30,2012,69,19,0,24,0,3,4,2012-07-23 through 2012-07-29
383,20,30,2012,47,10,0,11,0,4,4,2012-07-23 through 2012-07-29
384,73,30,2012,35,13,0,29,0,2,1,2012-07-23 through 2012-07-29
385,22,30,2012,8,2,0,2,0,1,1,2012-07-23 through 2012-07-29
386,48,30,2012,31,10,0,11,0,3,3,2012-07-23 through 2012-07-29
387,112,30,2012,48,5,0,5,0,1,3,2012-07-23 through 2012-07-29
388,60,30,2012,35,9,0,9,0,1,5,2012-07-23 through 2012-07-29
389,23,30,2012,27,6,0,7,0,1,1,2012-07-23 through 2012-07-29
390,45,30,2012,43,6,0,7,0,0,1,2012-07-23 through 2012-07-29
391,105,30,2012,87,25,0,45,0,0,3,2012-07-23 through 2012-07-29
392,52,30,2012,34,6,0,9,0,2,2,2012-07-23 through 2012-07-29
393,24,30,2012,19,2,0,2,0,0,1,2012-07-23 through 2012-07-29
394,83,30,2012,31,8,0,8,0,1,1,2012-07-23 through 2012-07-29
395,113,30,2012,49,10,0,16,0,2,0,2012-07-23 through 2012-07-29
396,49,30,2012,32,11,0,14,0,2,5,2012-07-23 through 2012-07-29
397,25,30,2012,35,4,0,4,0,0,4,2012-07-23 through 2012-07-29
398,78,30,2012,36,2,0,2,0,1,0,2012-07-23 through 2012-07-29
399,1,30,2012,56,7,0,10,0,0,3,2012-07-23 through 2012-07-29
400,71,30,2012,36,12,0,12,0,4,5,2012-07-23 through 2012-07-29
401,26,30,2012,13,3,0,3,0,0,0,2012-07-23 through 2012-07-29
402,81,30,2012,17,2,0,2,0,0,1,2012-07-23 through 2012-07-29
403,114,30,2012,54,5,0,8,0,0,2,2012-07-23 through 2012-07-29
404,94,30,2012,42,9,0,10,0,1,3,2012-07-23 through 2012-07-29
405,28,30,2012,13,2,0,2,0,1,1,2012-07-23 through 2012-07-29
406,76,30,2012,10,2,0,2,0,0,1,2012-07-23 through 2012-07-29
407,106,30,2012,40,11,0,28,0,0,0,2012-07-23 through 2012-07-29
408,84,30,2012,38,3,0,3,0,0,0,2012-07-23 through 2012-07-29
409,30,30,2012,19,3,0,8,0,1,1,2012-07-23 through 2012-07-29
410,44,30,2012,33,7,0,9,0,0,2,2012-07-23 through 2012-07-29
411,115,30,2012,59,7,0,8,0,0,3,2012-07-23 through 2012-07-29
412,5,30,2012,74,14,0,15,0,1,5,2012-07-23 through 2012-07-29
413,102,30,2012,64,13,0,17,0,3,1,2012-07-23 through 2012-07-29
414,50,30,2012,21,4,0,6,0,0,0,2012-07-23 through 2012-07-29
415,32,30,2012,26,3,0,5,0,0,1,2012-07-23 through 2012-07-29
416,63,30,2012,34,9,0,11,0,2,0,2012-07-23 through 2012-07-29
417,33,30,2012,25,10,0,15,0,0,2,2012-07-23 through 2012-07-29
418,6,30,2012,28,3,0,4,0,1,1,2012-07-23 through 2012-07-29
419,120,30,2012,44,9,1,16,1,1,1,2012-07-23 through 2012-07-29
420,69,30,2012,22,5,0,5,0,1,1,2012-07-23 through 2012-07-29
421,34,30,2012,36,4,0,5,0,1,1,2012-07-23 through 2012-07-29
422,68,30,2012,45,7,0,8,0,0,3,2012-07-23 through 2012-07-29
423,107,30,2012,41,5,0,9,0,0,1,2012-07-23 through 2012-07-29
424,46,30,2012,28,3,0,4,0,0,1,2012-07-23 through 2012-07-29
425,40,30,2012,32,9,0,12,0,2,3,2012-07-23 through 2012-07-29
426,90,30,2012,41,11,0,13,0,0,7,2012-07-23 through 2012-07-29
427,100,30,2012,8,2,0,3,0,1,0,2012-07-23 through 2012-07-29
428,7,30,2012,24,6,0,6,0,2,1,2012-07-23 through 2012-07-29
429,121,30,2012,69,13,0,18,0,2,3,2012-07-23 through 2012-07-29
430,88,30,2012,19,4,0,5,0,2,0,2012-07-23 through 2012-07-29
431,41,30,2012,30,4,0,6,0,0,0,2012-07-23 through 2012-07-29
432,72,30,2012,60,14,0,16,0,2,4,2012-07-23 through 2012-07-29
433,42,30,2012,15,2,0,2,0,0,0,2012-07-23 through 2012-07-29
434,77,30,2012,40,8,0,14,0,2,1,2012-07-23 through 2012-07-29
435,122,30,2012,67,17,0,26,0,1,1,2012-07-23 through 2012-07-29
436,9,30,2012,31,5,0,7,0,1,2,2012-07-23 through 2012-07-29
437,43,30,2012,39,9,0,12,0,0,0,2012-07-23 through 2012-07-29
438,62,30,2012,38,7,0,11,0,0,1,2012-07-23 through 2012-07-29
439,108,30,2012,65,16,0,20,0,1,2,2012-07-23 through 2012-07-29
440,67,30,2012,70,27,0,49,0,2,7,2012-07-23 through 2012-07-29
441,123,30,2012,25,5,0,8,0,1,0,2012-07-23 through 2012-07-29
442,66,30,2012,38,14,0,17,0,3,4,2012-07-23 through 2012-07-29
443,103,30,2012,44,11,0,22,0,1,4,2012-07-23 through 2012-07-29
444,70,30,2012,48,13,0,14,0,1,5,2012-07-23 through 2012-07-29
445,13,30,2012,56,10,0,11,0,1,5,2012-07-23 through 2012-07-29
446,47,30,2012,63,12,0,12,0,5,1,2012-07-23 through 2012-07-29
447,10,30,2012,52,9,0,11,0,5,1,2012-07-23 through 2012-07-29
448,61,30,2012,50,8,0,11,0,2,2,2012-07-23 through 2012-07-29
449,109,30,2012,91,17,0,27,0,1,3,2012-07-23 through 2012-07-29
450,14,30,2012,77,8,0,8,0,1,4,2012-07-23 through 2012-07-29
451,17,30,2012,71,5,0,7,0,1,3,2012-07-23 through 2012-07-29
452,110,30,2012,58,15,0,19,0,2,3,2012-07-23 through 2012-07-29
453,18,30,2012,91,12,0,12,0,1,3,2012-07-23 through 2012-07-29
454,104,30,2012,71,11,0,16,0,1,4,2012-07-23 through 2012-07-29
455,19,30,2012,96,13,0,15,0,3,6,2012-07-23 through 2012-07-29
456,111,30,2012,76,11,0,16,0,2,2,2012-07-23 through 2012-07-29
457,61,31,2012,49,13,0,18,0,2,2,2012-07-30 through 2012-08-05
458,20,31,2012,42,5,0,6,0,1,2,2012-07-30 through 2012-08-05
459,73,31,2012,32,11,0,18,0,2,2,2012-07-30 through 2012-08-05
460,101,31,2012,19,3,0,4,0,0,0,2012-07-30 through 2012-08-05
461,47,31,2012,52,8,0,16,0,0,1,2012-07-30 through 2012-08-05
462,22,31,2012,8,1,0,1,0,1,0,2012-07-30 through 2012-08-05
463,79,31,2012,36,10,0,10,0,2,4,2012-07-30 through 2012-08-05
464,112,31,2012,41,7,0,7,0,2,3,2012-07-30 through 2012-08-05
465,66,31,2012,33,10,0,11,0,2,2,2012-07-30 through 2012-08-05
466,23,31,2012,33,5,1,7,1,1,3,2012-07-30 through 2012-08-05
467,81,31,2012,19,3,0,4,0,0,1,2012-07-30 through 2012-08-05
468,105,31,2012,111,24,0,34,0,3,1,2012-07-30 through 2012-08-05
469,71,31,2012,30,7,0,9,0,1,2,2012-07-30 through 2012-08-05
470,24,31,2012,12,2,0,2,0,0,1,2012-07-30 through 2012-08-05
471,45,31,2012,34,8,0,10,0,2,2,2012-07-30 through 2012-08-05
472,113,31,2012,41,12,0,16,0,2,1,2012-07-30 through 2012-08-05
473,60,31,2012,35,10,0,10,0,2,5,2012-07-30 through 2012-08-05
474,25,31,2012,26,7,0,14,0,0,3,2012-07-30 through 2012-08-05
475,75,31,2012,77,24,0,42,0,7,5,2012-07-30 through 2012-08-05
476,1,31,2012,48,5,0,5,0,0,4,2012-07-30 through 2012-08-05
477,83,31,2012,35,9,0,19,0,0,5,2012-07-30 through 2012-08-05
478,26,31,2012,19,5,0,6,0,0,2,2012-07-30 through 2012-08-05
479,6,31,2012,32,4,0,4,0,1,3,2012-07-30 through 2012-08-05
480,114,31,2012,69,18,0,22,0,2,9,2012-07-30 through 2012-08-05
481,69,31,2012,21,5,0,12,0,0,2,2012-07-30 through 2012-08-05
482,28,31,2012,20,6,0,6,0,2,1,2012-07-30 through 2012-08-05
483,52,31,2012,53,9,0,10,0,0,1,2012-07-30 through 2012-08-05
484,106,31,2012,54,11,0,14,0,0,1,2012-07-30 through 2012-08-05
485,88,31,2012,29,6,0,6,0,1,2,2012-07-30 through 2012-08-05
486,30,31,2012,19,5,1,5,1,1,1,2012-07-30 through 2012-08-05
487,50,31,2012,22,4,0,5,0,1,1,2012-07-30 through 2012-08-05
488,115,31,2012,37,9,0,12,0,1,2,2012-07-30 through 2012-08-05
489,7,31,2012,17,3,0,3,0,0,1,2012-07-30 through 2012-08-05
490,102,31,2012,62,15,0,24,0,1,4,2012-07-30 through 2012-08-05
491,90,31,2012,60,10,1,11,1,3,3,2012-07-30 through 2012-08-05
492,32,31,2012,26,3,0,5,0,1,0,2012-07-30 through 2012-08-05
493,5,31,2012,65,11,0,12,0,0,5,2012-07-30 through 2012-08-05
494,33,31,2012,26,9,0,14,0,1,2,2012-07-30 through 2012-08-05
495,67,31,2012,54,12,0,14,0,2,3,2012-07-30 through 2012-08-05
496,120,31,2012,42,4,0,4,0,0,1,2012-07-30 through 2012-08-05
497,84,31,2012,44,9,0,12,0,1,4,2012-07-30 through 2012-08-05
498,34,31,2012,23,6,0,7,0,1,4,2012-07-30 through 2012-08-05
499,68,31,2012,42,7,0,14,0,0,0,2012-07-30 through 2012-08-05
500,107,31,2012,50,7,0,11,0,0,0,2012-07-30 through 2012-08-05
501,63,31,2012,40,10,0,14,0,1,0,2012-07-30 through 2012-08-05
502,40,31,2012,49,7,0,30,0,0,1,2012-07-30 through 2012-08-05
503,46,31,2012,26,7,0,10,0,0,3,2012-07-30 through 2012-08-05
504,121,31,2012,55,9,1,10,1,0,2,2012-07-30 through 2012-08-05
505,94,31,2012,35,9,0,9,0,4,1,2012-07-30 through 2012-08-05
506,100,31,2012,12,4,0,5,0,1,0,2012-07-30 through 2012-08-05
507,48,31,2012,30,7,0,9,0,1,1,2012-07-30 through 2012-08-05
508,41,31,2012,38,9,0,11,0,0,4,2012-07-30 through 2012-08-05
509,76,31,2012,26,2,0,3,0,0,0,2012-07-30 through 2012-08-05
510,42,31,2012,20,4,0,8,0,0,1,2012-07-30 through 2012-08-05
511,9,31,2012,33,4,0,4,0,2,1,2012-07-30 through 2012-08-05
512,122,31,2012,57,10,0,16,0,0,2,2012-07-30 through 2012-08-05
513,44,31,2012,38,14,0,19,0,1,7,2012-07-30 through 2012-08-05
514,43,31,2012,34,6,0,7,0,0,2,2012-07-30 through 2012-08-05
515,77,31,2012,24,11,0,24,0,2,1,2012-07-30 through 2012-08-05
516,108,31,2012,74,15,0,20,0,3,1,2012-07-30 through 2012-08-05
517,72,31,2012,51,9,0,14,0,3,3,2012-07-30 through 2012-08-05
518,123,31,2012,42,5,0,8,0,0,0,2012-07-30 through 2012-08-05
519,78,31,2012,35,6,0,7,0,1,1,2012-07-30 through 2012-08-05
520,103,31,2012,53,11,0,14,0,0,4,2012-07-30 through 2012-08-05
521,62,31,2012,52,9,0,11,0,5,1,2012-07-30 through 2012-08-05
522,13,31,2012,62,20,0,20,0,4,6,2012-07-30 through 2012-08-05
523,70,31,2012,52,13,0,15,0,3,4,2012-07-30 through 2012-08-05
524,109,31,2012,88,13,0,15,0,0,7,2012-07-30 through 2012-08-05
525,49,31,2012,32,8,0,12,0,1,2,2012-07-30 through 2012-08-05
526,10,31,2012,54,8,0,13,0,0,3,2012-07-30 through 2012-08-05
527,14,31,2012,81,12,0,12,0,3,8,2012-07-30 through 2012-08-05
528,17,31,2012,74,8,0,12,0,1,1,2012-07-30 through 2012-08-05
529,110,31,2012,55,10,0,11,0,2,4,2012-07-30 through 2012-08-05
530,18,31,2012,82,8,0,8,0,4,0,2012-07-30 through 2012-08-05
531,104,31,2012,57,8,0,10,0,1,1,2012-07-30 through 2012-08-05
532,19,31,2012,78,12,0,13,0,1,7,2012-07-30 through 2012-08-05
533,111,31,2012,52,7,0,10,0,0,0,2012-07-30 through 2012-08-05
534,71,32,2012,29,9,0,11,0,2,2,2012-08-06 through 2012-08-12
535,101,32,2012,11,3,0,8,0,0,0,2012-08-06 through 2012-08-12
536,60,32,2012,35,8,0,9,0,0,3,2012-08-06 through 2012-08-12
537,20,32,2012,29,5,0,5,0,1,2,2012-08-06 through 2012-08-12
538,45,32,2012,36,3,0,7,0,0,0,2012-08-06 through 2012-08-12
539,1,32,2012,59,9,0,10,0,5,3,2012-08-06 through 2012-08-12
540,78,32,2012,42,6,0,6,0,1,2,2012-08-06 through 2012-08-12
541,22,32,2012,10,1,0,1,0,0,0,2012-08-06 through 2012-08-12
542,61,32,2012,66,12,0,14,0,2,3,2012-08-06 through 2012-08-12
543,112,32,2012,43,7,0,9,0,0,1,2012-08-06 through 2012-08-12
544,79,32,2012,25,7,0,7,0,3,2,2012-08-06 through 2012-08-12
545,23,32,2012,19,5,1,8,1,0,2,2012-08-06 through 2012-08-12
546,73,32,2012,29,10,0,11,0,4,2,2012-08-06 through 2012-08-12
547,105,32,2012,89,18,0,29,0,1,0,2012-08-06 through 2012-08-12
548,48,32,2012,34,9,0,11,0,1,5,2012-08-06 through 2012-08-12
549,24,32,2012,20,2,0,2,0,0,2,2012-08-06 through 2012-08-12
550,66,32,2012,47,9,0,9,0,2,2,2012-08-06 through 2012-08-12
551,113,32,2012,48,16,0,25,0,3,1,2012-08-06 through 2012-08-12
552,49,32,2012,36,9,0,10,0,0,4,2012-08-06 through 2012-08-12
553,25,32,2012,26,7,0,7,0,0,5,2012-08-06 through 2012-08-12
554,83,32,2012,39,13,0,17,0,3,4,2012-08-06 through 2012-08-12
555,26,32,2012,14,2,0,2,0,1,0,2012-08-06 through 2012-08-12
556,75,32,2012,75,23,0,39,0,5,5,2012-08-06 through 2012-08-12
557,114,32,2012,75,12,0,24,0,2,3,2012-08-06 through 2012-08-12
558,94,32,2012,45,11,0,12,0,5,1,2012-08-06 through 2012-08-12
559,28,32,2012,20,7,0,8,0,1,3,2012-08-06 through 2012-08-12
560,81,32,2012,24,6,0,9,0,2,1,2012-08-06 through 2012-08-12
561,106,32,2012,52,15,0,25,0,1,3,2012-08-06 through 2012-08-12
562,46,32,2012,28,9,0,9,0,0,2,2012-08-06 through 2012-08-12
563,30,32,2012,18,4,0,5,0,1,1,2012-08-06 through 2012-08-12
564,50,32,2012,32,5,0,9,0,0,1,2012-08-06 through 2012-08-12
565,115,32,2012,52,11,0,15,0,2,3,2012-08-06 through 2012-08-12
566,7,32,2012,26,7,0,9,0,3,2,2012-08-06 through 2012-08-12
567,32,32,2012,22,3,0,7,0,0,1,2012-08-06 through 2012-08-12
568,6,32,2012,36,4,0,4,0,1,2,2012-08-06 through 2012-08-12
569,102,32,2012,49,12,0,17,0,1,2,2012-08-06 through 2012-08-12
570,52,32,2012,40,13,0,22,0,0,3,2012-08-06 through 2012-08-12
571,33,32,2012,21,2,0,4,0,1,0,2012-08-06 through 2012-08-12
572,63,32,2012,40,10,0,12,0,1,2,2012-08-06 through 2012-08-12
573,120,32,2012,56,13,0,20,0,2,4,2012-08-06 through 2012-08-12
574,5,32,2012,63,7,1,10,1,1,2,2012-08-06 through 2012-08-12
575,34,32,2012,32,6,0,7,0,0,2,2012-08-06 through 2012-08-12
576,69,32,2012,29,4,1,5,1,1,1,2012-08-06 through 2012-08-12
577,107,32,2012,46,6,0,10,0,0,1,2012-08-06 through 2012-08-12
578,84,32,2012,51,7,0,9,0,0,2,2012-08-06 through 2012-08-12
579,40,32,2012,30,7,0,12,0,1,1,2012-08-06 through 2012-08-12
580,68,32,2012,38,7,0,10,0,0,3,2012-08-06 through 2012-08-12
581,121,32,2012,60,13,0,23,0,0,4,2012-08-06 through 2012-08-12
582,76,32,2012,24,4,0,9,0,0,1,2012-08-06 through 2012-08-12
583,41,32,2012,28,5,1,6,1,2,0,2012-08-06 through 2012-08-12
584,88,32,2012,21,5,0,6,0,1,2,2012-08-06 through 2012-08-12
585,100,32,2012,9,0,0,0,0,0,0,2012-08-06 through 2012-08-12
586,90,32,2012,49,16,0,24,0,4,2,2012-08-06 through 2012-08-12
587,42,32,2012,28,6,0,6,0,0,1,2012-08-06 through 2012-08-12
588,72,32,2012,54,16,1,20,1,4,6,2012-08-06 through 2012-08-12
589,122,32,2012,63,15,0,19,0,0,4,2012-08-06 through 2012-08-12
590,9,32,2012,38,6,0,6,0,3,2,2012-08-06 through 2012-08-12
591,43,32,2012,41,13,0,13,0,1,6,2012-08-06 through 2012-08-12
592,62,32,2012,57,12,1,22,1,1,6,2012-08-06 through 2012-08-12
593,108,32,2012,71,13,0,19,0,1,5,2012-08-06 through 2012-08-12
594,44,32,2012,21,2,0,2,0,1,0,2012-08-06 through 2012-08-12
595,123,32,2012,27,6,0,9,0,0,0,2012-08-06 through 2012-08-12
596,77,32,2012,46,8,0,11,0,2,3,2012-08-06 through 2012-08-12
597,103,32,2012,51,12,0,15,0,1,5,2012-08-06 through 2012-08-12
598,67,32,2012,66,20,0,24,0,7,6,2012-08-06 through 2012-08-12
599,13,32,2012,62,9,0,12,0,1,3,2012-08-06 through 2012-08-12
600,70,32,2012,44,8,0,13,0,3,0,2012-08-06 through 2012-08-12
601,109,32,2012,108,13,0,15,0,0,5,2012-08-06 through 2012-08-12
602,47,32,2012,54,7,0,10,0,0,1,2012-08-06 through 2012-08-12
603,14,32,2012,71,10,0,10,0,2,4,2012-08-06 through 2012-08-12
604,10,32,2012,67,5,0,7,0,1,0,2012-08-06 through 2012-08-12
605,17,32,2012,58,10,0,10,0,0,5,2012-08-06 through 2012-08-12
606,110,32,2012,57,19,0,26,0,3,5,2012-08-06 through 2012-08-12
607,18,32,2012,82,13,1,14,1,2,9,2012-08-06 through 2012-08-12
608,104,32,2012,55,8,0,14,0,1,1,2012-08-06 through 2012-08-12
609,19,32,2012,82,16,0,30,0,1,5,2012-08-06 through 2012-08-12
610,111,32,2012,49,6,0,8,0,0,0,2012-08-06 through 2012-08-12
611,84,33,2012,49,6,0,14,0,1,1,2012-08-13 through 2012-08-19
612,20,33,2012,36,8,0,9,0,0,1,2012-08-13 through 2012-08-19
613,70,33,2012,54,11,0,14,0,1,4,2012-08-13 through 2012-08-19
614,101,33,2012,10,2,0,3,0,0,1,2012-08-13 through 2012-08-19
615,73,33,2012,42,13,0,22,0,2,5,2012-08-13 through 2012-08-19
616,22,33,2012,14,2,0,5,0,0,0,2012-08-13 through 2012-08-19
617,78,33,2012,38,8,0,9,0,6,0,2012-08-13 through 2012-08-19
618,112,33,2012,38,7,0,11,0,0,4,2012-08-13 through 2012-08-19
619,66,33,2012,42,10,0,11,0,2,3,2012-08-13 through 2012-08-19
620,23,33,2012,23,6,0,11,0,2,3,2012-08-13 through 2012-08-19
621,79,33,2012,28,9,0,13,0,3,1,2012-08-13 through 2012-08-19
622,105,33,2012,102,34,0,54,0,0,4,2012-08-13 through 2012-08-19
623,61,33,2012,36,7,0,7,0,2,0,2012-08-13 through 2012-08-19
624,24,33,2012,17,2,0,2,0,0,1,2012-08-13 through 2012-08-19
625,48,33,2012,24,7,0,9,0,1,2,2012-08-13 through 2012-08-19
626,113,33,2012,44,15,0,17,0,1,5,2012-08-13 through 2012-08-19
627,83,33,2012,38,14,0,15,0,1,8,2012-08-13 through 2012-08-19
628,25,33,2012,40,3,0,6,0,0,1,2012-08-13 through 2012-08-19
629,52,33,2012,42,11,0,14,0,1,2,2012-08-13 through 2012-08-19
630,1,33,2012,46,2,0,2,0,1,1,2012-08-13 through 2012-08-19
631,60,33,2012,36,6,0,6,0,3,2,2012-08-13 through 2012-08-19
632,26,33,2012,17,5,0,5,0,0,2,2012-08-13 through 2012-08-19
633,81,33,2012,24,8,0,11,0,0,4,2012-08-13 through 2012-08-19
634,114,33,2012,66,19,0,27,0,1,6,2012-08-13 through 2012-08-19
635,45,33,2012,38,6,0,8,0,1,3,2012-08-13 through 2012-08-19
636,28,33,2012,14,5,0,5,0,1,2,2012-08-13 through 2012-08-19
637,71,33,2012,46,11,0,13,0,3,4,2012-08-13 through 2012-08-19
638,106,33,2012,52,12,0,15,0,0,2,2012-08-13 through 2012-08-19
639,49,33,2012,35,13,0,16,0,3,2,2012-08-13 through 2012-08-19
640,30,33,2012,11,2,0,4,0,0,1,2012-08-13 through 2012-08-19
641,75,33,2012,92,33,0,55,0,4,5,2012-08-13 through 2012-08-19
642,115,33,2012,63,21,0,27,0,6,4,2012-08-13 through 2012-08-19
643,6,33,2012,23,2,0,2,0,2,0,2012-08-13 through 2012-08-19
644,32,33,2012,19,6,0,6,0,1,3,2012-08-13 through 2012-08-19
645,69,33,2012,26,7,0,11,0,1,3,2012-08-13 through 2012-08-19
646,102,33,2012,44,10,0,14,0,1,1,2012-08-13 through 2012-08-19
647,5,33,2012,61,14,0,15,0,6,5,2012-08-13 through 2012-08-19
648,33,33,2012,21,3,0,5,0,0,0,2012-08-13 through 2012-08-19
649,50,33,2012,22,1,0,2,0,0,2,2012-08-13 through 2012-08-19
650,120,33,2012,59,8,0,16,0,0,3,2012-08-13 through 2012-08-19
651,7,33,2012,19,2,0,2,0,0,2,2012-08-13 through 2012-08-19
652,34,33,2012,33,9,0,12,0,1,1,2012-08-13 through 2012-08-19
653,68,33,2012,28,7,0,7,0,0,1,2012-08-13 through 2012-08-19
654,107,33,2012,62,13,0,20,0,0,2,2012-08-13 through 2012-08-19
655,88,33,2012,24,6,0,6,0,3,2,2012-08-13 through 2012-08-19
656,40,33,2012,35,9,0,9,0,2,1,2012-08-13 through 2012-08-19
657,47,33,2012,57,12,0,17,0,1,3,2012-08-13 through 2012-08-19
658,121,33,2012,68,9,0,11,0,1,1,2012-08-13 through 2012-08-19
659,63,33,2012,51,9,0,9,0,2,0,2012-08-13 through 2012-08-19
660,41,33,2012,17,6,0,6,0,1,1,2012-08-13 through 2012-08-19
661,90,33,2012,46,12,0,14,0,2,5,2012-08-13 through 2012-08-19
662,100,33,2012,8,3,0,3,0,0,0,2012-08-13 through 2012-08-19
663,94,33,2012,37,8,0,10,0,2,2,2012-08-13 through 2012-08-19
664,42,33,2012,16,5,0,7,0,0,4,2012-08-13 through 2012-08-19
665,46,33,2012,23,4,0,8,0,0,3,2012-08-13 through 2012-08-19
666,122,33,2012,51,9,0,13,0,1,0,2012-08-13 through 2012-08-19
667,76,33,2012,23,4,0,6,0,0,1,2012-08-13 through 2012-08-19
668,43,33,2012,30,8,0,12,0,2,1,2012-08-13 through 2012-08-19
669,9,33,2012,43,11,0,18,0,2,8,2012-08-13 through 2012-08-19
670,108,33,2012,68,8,0,11,0,1,2,2012-08-13 through 2012-08-19
671,44,33,2012,39,9,0,13,0,1,3,2012-08-13 through 2012-08-19
672,123,33,2012,36,6,0,10,0,0,0,2012-08-13 through 2012-08-19
673,72,33,2012,60,12,0,16,0,1,4,2012-08-13 through 2012-08-19
674,103,33,2012,28,7,0,14,0,0,0,2012-08-13 through 2012-08-19
675,67,33,2012,55,20,0,28,0,2,3,2012-08-13 through 2012-08-19
676,13,33,2012,56,7,0,7,0,4,3,2012-08-13 through 2012-08-19
677,77,33,2012,39,10,0,11,0,1,4,2012-08-13 through 2012-08-19
678,109,33,2012,83,12,0,19,0,1,6,2012-08-13 through 2012-08-19
679,62,33,2012,36,8,0,8,0,0,3,2012-08-13 through 2012-08-19
680,14,33,2012,81,12,0,12,0,0,6,2012-08-13 through 2012-08-19
681,10,33,2012,54,5,0,5,0,1,1,2012-08-13 through 2012-08-19
682,17,33,2012,65,4,0,4,0,1,3,2012-08-13 through 2012-08-19
683,110,33,2012,52,10,0,14,0,0,5,2012-08-13 through 2012-08-19
684,18,33,2012,84,13,0,13,0,4,4,2012-08-13 through 2012-08-19
685,104,33,2012,57,11,0,12,0,1,2,2012-08-13 through 2012-08-19
686,19,33,2012,88,9,0,10,0,1,3,2012-08-13 through 2012-08-19
687,111,33,2012,51,7,0,7,0,0,1,2012-08-13 through 2012-08-19
688,48,34,2012,29,7,0,14,0,1,6,2012-08-20 through 2012-08-26
689,20,34,2012,28,4,0,4,0,0,3,2012-08-20 through 2012-08-26
690,7,34,2012,27,6,0,7,0,2,2,2012-08-20 through 2012-08-26
691,101,34,2012,15,4,0,5,0,0,3,2012-08-20 through 2012-08-26
692,73,34,2012,39,8,1,11,1,1,4,2012-08-20 through 2012-08-26
693,22,34,2012,7,0,0,0,0,0,0,2012-08-20 through 2012-08-26
694,70,34,2012,44,6,0,11,0,0,4,2012-08-20 through 2012-08-26
695,112,34,2012,51,4,0,5,0,0,2,2012-08-20 through 2012-08-26
696,67,34,2012,40,15,0,18,0,3,3,2012-08-20 through 2012-08-26
697,23,34,2012,24,3,0,8,0,0,0,2012-08-20 through 2012-08-26
698,78,34,2012,31,4,0,4,0,1,1,2012-08-20 through 2012-08-26
699,105,34,2012,89,33,1,42,1,3,3,2012-08-20 through 2012-08-26
700,77,34,2012,29,9,0,12,0,1,2,2012-08-20 through 2012-08-26
701,24,34,2012,19,2,0,2,0,1,0,2012-08-20 through 2012-08-26
702,47,34,2012,73,14,1,19,1,1,5,2012-08-20 through 2012-08-26
703,113,34,2012,42,15,0,28,0,1,0,2012-08-20 through 2012-08-26
704,66,34,2012,40,8,0,10,0,3,3,2012-08-20 through 2012-08-26
705,25,34,2012,35,8,0,12,0,0,5,2012-08-20 through 2012-08-26
706,81,34,2012,13,6,0,7,0,3,0,2012-08-20 through 2012-08-26
707,26,34,2012,21,5,0,9,0,0,2,2012-08-20 through 2012-08-26
708,60,34,2012,30,8,0,13,0,2,2,2012-08-20 through 2012-08-26
709,114,34,2012,48,10,1,12,1,2,2,2012-08-20 through 2012-08-26
710,49,34,2012,33,10,1,15,1,1,1,2012-08-20 through 2012-08-26
711,1,34,2012,52,6,1,11,1,0,6,2012-08-20 through 2012-08-26
712,71,34,2012,27,7,0,11,0,3,1,2012-08-20 through 2012-08-26
